split,test_id,exact_normalized_match,exact_train_ids,char5_max_jaccard,char5_train_id,word2_max_jaccard,word2_train_id,embedding_max_cosine,embedding_train_id,test_text,nearest_embedding_text
v3_large,431,False,,0.5376344086021505,191,0.5945945945945946,191,0.9232794719246671,71,"36세 창업자. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","36세 창업자. 외향적, 사교적, 활동적, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 보통의 친화성, 상황에 따라 협조적, 즉흥적, 유연하고 자유로운 편, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,432,False,,0.5425531914893617,192,0.5945945945945946,192,0.9069627474604129,172,"40세 건설감독. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","41세 건설감독. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,433,False,,0.5425531914893617,193,0.5945945945945946,193,0.9023506736305872,133,"31세 대학원생. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","31세 대학원생. 내향적, 혼자 시간 선호, 말이 적음, 정서적으로 안정, 느긋하고 차분함, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,434,False,,0.5376344086021505,194,0.5945945945945946,194,0.8967569227232755,354,"41세 번역가. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","41세 번역가. 보통의 사교성, 상황에 따라 외향/내향, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,435,False,,0.5684210526315789,195,0.5945945945945946,195,0.9411329738231846,155,"39세 개인트레이너. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","23세 개인트레이너. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,436,False,,0.5425531914893617,196,0.5945945945945946,196,0.874840253795226,156,"33세 운동선수. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","32세 운동선수. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,437,False,,0.5425531914893617,197,0.5945945945945946,197,0.9040681752646411,197,"59세 대학교수. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","52세 대학교수. 내향적, 혼자 시간 선호, 말이 적음, 정서적으로 안정, 느긋하고 차분함, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,438,False,,0.5520833333333334,198,0.5945945945945946,198,0.8797821765730143,198,"44세 데이터과학자. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","33세 데이터과학자. 내향적, 혼자 시간 선호, 말이 적음, 정서적으로 안정, 느긋하고 차분함, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,439,False,,0.5473684210526316,199,0.5945945945945946,199,0.8819137075433995,279,"38세 HR매니저. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","37세 HR매니저. 보통의 사교성, 상황에 따라 외향/내향, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,440,False,,0.5376344086021505,200,0.5945945945945946,200,0.8798158863531715,180,"48세 요리사. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형.","24세 요리사. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,441,False,,0.40404040404040403,110,0.425,141,0.9081376505613876,381,"37세 마케터. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","37세 마케터. 외향적, 사교적, 활동적, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,442,False,,0.4117647058823529,102,0.425,141,0.8929977103226819,62,"27세 SW연구원. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","37세 SW연구원. 외향적, 사교적, 활동적, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 보통의 친화성, 상황에 따라 협조적, 즉흥적, 유연하고 자유로운 편, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,443,False,,0.40404040404040403,110,0.425,141,0.8917261497843171,323,"46세 회계사. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","29세 회계사. 외향적, 사교적, 활동적, 정서적으로 안정, 느긋하고 차분함, 친절, 협조적, 타인 배려 우선, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,444,False,,0.40404040404040403,110,0.425,141,0.8883189276321364,84,"30세 간호사. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","43세 간호사. 외향적, 사교적, 활동적, 정서적으로 안정, 느긋하고 차분함, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,445,False,,0.40594059405940597,105,0.425,141,0.9133716087344137,45,"37세 초등교사. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","36세 초등교사. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,446,False,,0.43434343434343436,106,0.4594594594594595,106,0.952363439626585,106,"33세 영업사원. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","33세 영업사원. 내향적, 혼자 시간 선호, 말이 적음, 정서적으로 안정, 느긋하고 차분함, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,447,False,,0.40594059405940597,107,0.425,141,0.8864151535892201,207,"39세 기업임원. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","49세 기업임원. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 친절, 협조적, 타인 배려 우선, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,448,False,,0.40404040404040403,110,0.425,141,0.9070353539246538,288,"54세 공무원. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","45세 공무원. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,449,False,,0.4230769230769231,109,0.425,141,0.8726253392853786,69,"26세 그래픽디자이너. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","22세 그래픽디자이너. 외향적, 사교적, 활동적, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 보통의 친화성, 상황에 따라 협조적, 즉흥적, 유연하고 자유로운 편, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,450,False,,0.40816326530612246,110,0.425,141,0.9055018390086607,330,"53세 작가. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","35세 작가. 외향적, 사교적, 활동적, 정서적으로 안정, 느긋하고 차분함, 친절, 협조적, 타인 배려 우선, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,451,False,,0.40404040404040403,110,0.425,141,0.9035134013850862,211,"41세 창업자. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","34세 창업자. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 친절, 협조적, 타인 배려 우선, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,452,False,,0.40594059405940597,112,0.425,141,0.9421692315543305,292,"52세 건설감독. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","52세 건설감독. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,453,False,,0.40594059405940597,113,0.425,141,0.9158911766152942,53,"30세 대학원생. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","31세 대학원생. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,454,False,,0.40404040404040403,110,0.425,141,0.8939373842818122,54,"39세 번역가. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","49세 번역가. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,455,False,,0.41904761904761906,155,0.425,141,0.8833788704070117,55,"33세 개인트레이너. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","35세 개인트레이너. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,456,False,,0.4215686274509804,156,0.46153846153846156,156,0.9619980021113326,56,"32세 운동선수. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","32세 운동선수. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,457,False,,0.4105263157894737,237,0.425,141,0.9306789593365772,37,"39세 대학교수. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","39세 대학교수. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,458,False,,0.4174757281553398,118,0.425,141,0.9464119284645646,18,"34세 데이터과학자. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","43세 데이터과학자. 외향적, 사교적, 활동적, 정서적으로 안정, 느긋하고 차분함, 보통의 친화성, 상황에 따라 협조적, 보통의 성실성, 상황에 따라 계획/즉흥, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,459,False,,0.4117647058823529,119,0.425,141,0.9250921921321904,19,"31세 HR매니저. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","43세 HR매니저. 외향적, 사교적, 활동적, 정서적으로 안정, 느긋하고 차분함, 보통의 친화성, 상황에 따라 협조적, 보통의 성실성, 상황에 따라 계획/즉흥, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,460,False,,0.40404040404040403,110,0.425,141,0.8635688704565602,100,"28세 요리사. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심.","38세 요리사. 외향적, 사교적, 활동적, 정서적으로 안정, 느긋하고 차분함, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,461,False,,0.3473684210526316,221,0.4,221,0.8781701352911698,141,"24세 마케터. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","24세 마케터. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,462,False,,0.36082474226804123,222,0.4,222,0.8942087640403636,242,"37세 SW연구원. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","34세 SW연구원. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,463,False,,0.3473684210526316,223,0.4,223,0.9395554321059132,263,"48세 회계사. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","48세 회계사. 보통의 사교성, 상황에 따라 외향/내향, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 친절, 협조적, 타인 배려 우선, 보통의 성실성, 상황에 따라 계획/즉흥, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,464,False,,0.3473684210526316,224,0.4,224,0.8607164641244986,304,"47세 간호사. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","37세 간호사. 내향적, 혼자 시간 선호, 말이 적음, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,465,False,,0.3541666666666667,225,0.4,225,0.8935480038598207,285,"55세 초등교사. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","52세 초등교사. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 보통의 성실성, 상황에 따라 계획/즉흥, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,466,False,,0.3541666666666667,226,0.4,226,0.9155353676002513,206,"34세 영업사원. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","43세 영업사원. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 친절, 협조적, 타인 배려 우선, 성실, 계획적, 꼼꼼하고 목표 지향적, 상상력 풍부, 새로운 것 선호, 지적 호기심."
v3_large,467,False,,0.3684210526315789,227,0.4,227,0.8888365496751482,307,"54세 기업임원. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","45세 기업임원. 내향적, 혼자 시간 선호, 말이 적음, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,468,False,,0.3473684210526316,228,0.4,228,0.8592390893550503,248,"26세 공무원. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","25세 공무원. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,469,False,,0.37373737373737376,229,0.4,229,0.9221481028142567,249,"33세 그래픽디자이너. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","33세 그래픽디자이너. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,470,False,,0.3404255319148936,230,0.4,230,0.8727643925861748,250,"32세 작가. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","31세 작가. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,471,False,,0.3473684210526316,231,0.4,231,0.9374088364879776,351,"31세 창업자. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","31세 창업자. 보통의 사교성, 상황에 따라 외향/내향, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,472,False,,0.3541666666666667,232,0.4,232,0.923490769364334,32,"47세 건설감독. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","47세 건설감독. 외향적, 사교적, 활동적, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,473,False,,0.3541666666666667,233,0.4,233,0.9180741943092359,253,"30세 대학원생. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","23세 대학원생. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,474,False,,0.3473684210526316,234,0.4,234,0.8794730764400834,234,"33세 번역가. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","37세 번역가. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,475,False,,0.3673469387755102,235,0.4,235,0.9127320165945619,235,"45세 개인트레이너. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","42세 개인트레이너. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,476,False,,0.3541666666666667,236,0.4,236,0.8560786549606522,236,"30세 운동선수. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","29세 운동선수. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,477,False,,0.3541666666666667,237,0.4,237,0.9142313393618404,257,"50세 대학교수. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","57세 대학교수. 보통의 사교성, 상황에 따라 외향/내향, 정서적으로 안정, 느긋하고 차분함, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,478,False,,0.3673469387755102,238,0.4,238,0.8931435532151657,178,"41세 데이터과학자. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","41세 데이터과학자. 내향적, 혼자 시간 선호, 말이 적음, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 보통의 개방성, 친숙한 것과 새것 균형."
v3_large,479,False,,0.36082474226804123,239,0.4,239,0.917726738542026,399,"47세 HR매니저. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","47세 HR매니저. 외향적, 사교적, 활동적, 감정 기복 있음, 스트레스에 민감, 걱정 많음, 독립적, 경쟁적, 자기주장 강함, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
v3_large,480,False,,0.3617021276595745,240,0.4,240,0.9183842846673955,240,"35세 요리사. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 독립적, 경쟁적, 자기주장 강함, 즉흥적, 유연하고 자유로운 편, 실용적, 전통 선호, 현실적.","25세 요리사. 보통의 사교성, 상황에 따라 외향/내향, 대체로 안정적, 가끔 감정 기복, 보통의 친화성, 상황에 따라 협조적, 성실, 계획적, 꼼꼼하고 목표 지향적, 실용적, 전통 선호, 현실적."
